sep=,
File............:  30cycle - JAN;12.2023
System..........:  
Temperature.....:  -0.0+-0.0C
Time............:  11:20:46-12:41:18
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
Reference.......:   0.5498549;  1.2776189 PO/PF  0; 3444
Cyclic voltammogram
Lines:   15100
Columns: 8
Number,Time/s,Potential/V,Current/A,TC:K;V=201/C,TC:K;V=201/C,NTC/C,pos_x_fi/m,pos_x_la/m
2114,6.762e+02,0.353566,1.876e-06,9.190e+00,8.749e+00,4.017e+01,9.853e-02,4.140e-02
2115,6.765e+02,0.356760,1.901e-06,9.187e+00,8.746e+00,4.017e+01,9.853e-02,4.140e-02
2116,6.768e+02,0.359954,1.918e-06,9.189e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2117,6.771e+02,0.363148,1.924e-06,9.192e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2118,6.774e+02,0.366342,1.929e-06,9.188e+00,8.747e+00,4.017e+01,9.853e-02,4.140e-02
2119,6.778e+02,0.369536,1.942e-06,9.189e+00,8.749e+00,4.017e+01,9.853e-02,4.140e-02
2120,6.781e+02,0.372730,1.951e-06,9.190e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2121,6.784e+02,0.375924,1.952e-06,9.188e+00,8.747e+00,4.018e+01,9.853e-02,4.140e-02
2122,6.787e+02,0.379118,1.961e-06,9.190e+00,8.749e+00,4.017e+01,9.853e-02,4.140e-02
2123,6.790e+02,0.382313,1.970e-06,9.189e+00,8.748e+00,4.017e+01,9.853e-02,4.140e-02
2124,6.794e+02,0.385507,1.976e-06,9.189e+00,8.748e+00,4.017e+01,9.853e-02,4.140e-02
2125,6.797e+02,0.388701,1.969e-06,9.191e+00,8.750e+00,4.017e+01,9.853e-02,4.140e-02
2126,6.800e+02,0.391895,1.980e-06,9.191e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2127,6.803e+02,0.395089,1.983e-06,9.191e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2128,6.806e+02,0.398283,1.997e-06,9.190e+00,8.749e+00,4.017e+01,9.853e-02,4.140e-02
2129,6.810e+02,0.401477,2.002e-06,9.189e+00,8.748e+00,4.017e+01,9.853e-02,4.140e-02
2130,6.813e+02,0.404671,2.004e-06,9.188e+00,8.748e+00,4.017e+01,9.853e-02,4.140e-02
2131,6.816e+02,0.407865,2.014e-06,9.189e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2132,6.819e+02,0.411059,2.004e-06,9.189e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2133,6.822e+02,0.414253,2.010e-06,9.190e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2134,6.826e+02,0.417447,2.003e-06,9.190e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2135,6.829e+02,0.420641,2.003e-06,9.188e+00,8.747e+00,4.018e+01,9.853e-02,4.140e-02
2136,6.832e+02,0.423835,2.024e-06,9.190e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2137,6.835e+02,0.427189,2.028e-06,9.192e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2138,6.838e+02,0.430383,2.031e-06,9.190e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2139,6.842e+02,0.433577,2.040e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2140,6.845e+02,0.436771,2.042e-06,9.191e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2141,6.848e+02,0.439965,2.037e-06,9.193e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2142,6.851e+02,0.443159,2.042e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2143,6.854e+02,0.446353,2.042e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2144,6.858e+02,0.449547,2.051e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2145,6.861e+02,0.452741,2.051e-06,9.192e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2146,6.864e+02,0.455935,2.044e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2147,6.867e+02,0.459129,2.062e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2148,6.870e+02,0.462323,2.053e-06,9.191e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2149,6.874e+02,0.465517,2.071e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2150,6.877e+02,0.468711,2.083e-06,9.189e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2151,6.880e+02,0.471906,2.087e-06,9.193e+00,8.752e+00,4.019e+01,9.853e-02,4.140e-02
2152,6.883e+02,0.475100,2.099e-06,9.193e+00,8.752e+00,4.019e+01,9.853e-02,4.140e-02
2153,6.886e+02,0.478294,2.095e-06,9.189e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2154,6.890e+02,0.481488,2.095e-06,9.191e+00,8.749e+00,4.019e+01,9.853e-02,4.140e-02
2155,6.893e+02,0.484682,2.100e-06,9.191e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2156,6.896e+02,0.487876,2.104e-06,9.188e+00,8.747e+00,4.019e+01,9.853e-02,4.140e-02
2157,6.899e+02,0.491070,2.108e-06,9.193e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2158,6.902e+02,0.494264,2.119e-06,9.193e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2159,6.906e+02,0.497458,2.124e-06,9.191e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2160,6.909e+02,0.500812,2.133e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2161,6.912e+02,0.504006,2.136e-06,9.189e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2162,6.915e+02,0.507200,2.137e-06,9.190e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2163,6.918e+02,0.510394,2.143e-06,9.190e+00,8.748e+00,4.018e+01,9.853e-02,4.140e-02
2164,6.922e+02,0.513588,2.144e-06,9.189e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2165,6.925e+02,0.516782,2.161e-06,9.190e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2166,6.928e+02,0.519976,2.172e-06,9.191e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2167,6.931e+02,0.523170,2.188e-06,9.192e+00,8.753e+00,4.020e+01,9.853e-02,4.140e-02
2168,6.934e+02,0.526364,2.186e-06,9.195e+00,8.754e+00,4.020e+01,9.853e-02,4.140e-02
2169,6.938e+02,0.529558,2.187e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2170,6.941e+02,0.532752,2.198e-06,9.189e+00,8.748e+00,4.018e+01,9.853e-02,4.140e-02
2171,6.944e+02,0.535946,2.216e-06,9.190e+00,8.749e+00,4.018e+01,9.853e-02,4.140e-02
2172,6.947e+02,0.539140,2.218e-06,9.190e+00,8.750e+00,4.018e+01,9.853e-02,4.140e-02
2173,6.950e+02,0.542334,2.232e-06,9.188e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2174,6.954e+02,0.545528,2.243e-06,9.190e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2175,6.957e+02,0.548722,2.256e-06,9.189e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2176,6.960e+02,0.551916,2.268e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2177,6.963e+02,0.555110,2.285e-06,9.194e+00,8.753e+00,4.020e+01,9.853e-02,4.140e-02
2178,6.966e+02,0.558305,2.289e-06,9.190e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2179,6.970e+02,0.561499,2.316e-06,9.192e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2180,6.973e+02,0.564693,2.325e-06,9.191e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2181,6.976e+02,0.567887,2.350e-06,9.193e+00,8.752e+00,4.020e+01,9.853e-02,4.140e-02
2182,6.979e+02,0.571240,2.366e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2183,6.982e+02,0.574434,2.394e-06,9.192e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2184,6.986e+02,0.577629,2.421e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2185,6.989e+02,0.580823,2.449e-06,9.192e+00,8.751e+00,4.019e+01,9.853e-02,4.140e-02
2186,6.992e+02,0.584017,2.471e-06,9.191e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2187,6.995e+02,0.587211,2.503e-06,9.188e+00,8.748e+00,4.019e+01,9.853e-02,4.140e-02
2188,6.998e+02,0.590405,2.531e-06,9.192e+00,8.750e+00,4.019e+01,9.853e-02,4.140e-02
2189,7.002e+02,0.593599,2.576e-06,9.193e+00,8.752e+00,4.019e+01,9.853e-02,4.140e-02
2190,7.005e+02,0.596793,2.612e-06,9.189e+00,8.749e+00,4.020e+01,9.853e-02,4.140e-02
2191,7.008e+02,0.599987,2.653e-06,9.193e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2192,7.011e+02,0.603181,2.697e-06,9.193e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2193,7.014e+02,0.606375,2.748e-06,9.191e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2194,7.018e+02,0.609569,2.786e-06,9.192e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2195,7.021e+02,0.612763,2.841e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2196,7.024e+02,0.615957,2.883e-06,9.193e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2197,7.027e+02,0.619151,2.928e-06,9.191e+00,8.750e+00,4.021e+01,9.853e-02,4.140e-02
2198,7.030e+02,0.622345,2.971e-06,9.194e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2199,7.034e+02,0.625539,3.023e-06,9.191e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2200,7.037e+02,0.628733,3.060e-06,9.192e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2201,7.040e+02,0.631927,3.103e-06,9.193e+00,8.752e+00,4.020e+01,9.853e-02,4.140e-02
2202,7.043e+02,0.635121,3.142e-06,9.192e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2203,7.046e+02,0.638315,3.167e-06,9.189e+00,8.748e+00,4.020e+01,9.853e-02,4.140e-02
2204,7.050e+02,0.641509,3.191e-06,9.190e+00,8.749e+00,4.020e+01,9.853e-02,4.140e-02
2205,7.053e+02,0.644863,3.216e-06,9.192e+00,8.751e+00,4.020e+01,9.853e-02,4.140e-02
2206,7.056e+02,0.648057,3.251e-06,9.195e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2207,7.059e+02,0.651251,3.277e-06,9.192e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2208,7.062e+02,0.654445,3.311e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2209,7.066e+02,0.657639,3.340e-06,9.193e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2210,7.069e+02,0.660833,3.368e-06,9.196e+00,8.754e+00,4.021e+01,9.853e-02,4.140e-02
2211,7.072e+02,0.664027,3.417e-06,9.191e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2212,7.075e+02,0.667222,3.468e-06,9.190e+00,8.749e+00,4.020e+01,9.853e-02,4.140e-02
2213,7.078e+02,0.670416,3.508e-06,9.192e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2214,7.082e+02,0.673610,3.569e-06,9.192e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2215,7.085e+02,0.676804,3.622e-06,9.192e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2216,7.088e+02,0.679998,3.687e-06,9.193e+00,8.752e+00,4.020e+01,9.853e-02,4.140e-02
2217,7.091e+02,0.683192,3.747e-06,9.194e+00,8.754e+00,4.020e+01,9.853e-02,4.140e-02
2218,7.094e+02,0.686386,3.815e-06,9.192e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2219,7.098e+02,0.689580,3.894e-06,9.192e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2220,7.101e+02,0.692774,3.975e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2221,7.104e+02,0.695968,4.053e-06,9.191e+00,8.750e+00,4.021e+01,9.853e-02,4.140e-02
2222,7.107e+02,0.699162,4.132e-06,9.192e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2223,7.110e+02,0.702356,4.216e-06,9.194e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2224,7.114e+02,0.705550,4.297e-06,9.192e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2225,7.117e+02,0.708744,4.388e-06,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2226,7.120e+02,0.711938,4.485e-06,9.193e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2227,7.123e+02,0.715132,4.586e-06,9.195e+00,8.755e+00,4.022e+01,9.853e-02,4.140e-02
2228,7.126e+02,0.718486,4.684e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2229,7.130e+02,0.721680,4.782e-06,9.192e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2230,7.133e+02,0.724874,4.887e-06,9.192e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2231,7.136e+02,0.728068,4.982e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2232,7.139e+02,0.731262,5.093e-06,9.195e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2233,7.142e+02,0.734456,5.208e-06,9.195e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2234,7.146e+02,0.737650,5.321e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2235,7.149e+02,0.740844,5.443e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2236,7.152e+02,0.744038,5.571e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2237,7.155e+02,0.747232,5.694e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2238,7.158e+02,0.750426,5.817e-06,9.195e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2239,7.162e+02,0.753621,5.940e-06,9.195e+00,8.755e+00,4.022e+01,9.853e-02,4.140e-02
2240,7.165e+02,0.756815,6.074e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2241,7.168e+02,0.760009,6.211e-06,9.194e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2242,7.171e+02,0.763203,6.353e-06,9.194e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2243,7.174e+02,0.766397,6.491e-06,9.192e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2244,7.178e+02,0.769591,6.629e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2245,7.181e+02,0.772785,6.773e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2246,7.184e+02,0.775979,6.926e-06,9.191e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2247,7.187e+02,0.779173,7.065e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2248,7.190e+02,0.782367,7.206e-06,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2249,7.194e+02,0.785561,7.367e-06,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2250,7.197e+02,0.788915,7.523e-06,9.192e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2251,7.200e+02,0.792109,7.687e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2252,7.203e+02,0.795303,7.856e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2253,7.206e+02,0.798497,8.018e-06,9.192e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2254,7.210e+02,0.801691,8.198e-06,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2255,7.213e+02,0.804885,8.395e-06,9.193e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2256,7.216e+02,0.808079,8.595e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2257,7.219e+02,0.811273,8.833e-06,9.193e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2258,7.222e+02,0.814467,9.111e-06,9.192e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2259,7.226e+02,0.817661,9.424e-06,9.195e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2260,7.229e+02,0.820855,9.838e-06,9.194e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2261,7.232e+02,0.824049,1.034e-05,9.194e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2262,7.235e+02,0.827243,1.106e-05,9.192e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2263,7.238e+02,0.830437,1.203e-05,9.193e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2264,7.242e+02,0.833631,1.344e-05,9.192e+00,8.752e+00,4.021e+01,9.853e-02,4.140e-02
2265,7.245e+02,0.836825,1.548e-05,9.191e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2266,7.248e+02,0.840019,1.849e-05,9.194e+00,8.754e+00,4.020e+01,9.853e-02,4.140e-02
2267,7.251e+02,0.843214,2.291e-05,9.192e+00,8.750e+00,4.020e+01,9.853e-02,4.140e-02
2268,7.254e+02,0.846408,2.923e-05,9.194e+00,8.753e+00,4.021e+01,9.853e-02,4.140e-02
2269,7.258e+02,0.849602,3.777e-05,9.193e+00,8.751e+00,4.021e+01,9.853e-02,4.140e-02
2270,7.261e+02,0.852796,4.832e-05,9.191e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2271,7.264e+02,0.855990,5.977e-05,9.195e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2272,7.267e+02,0.859184,7.029e-05,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2273,7.270e+02,0.862538,7.822e-05,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2274,7.274e+02,0.865732,8.301e-05,9.196e+00,8.755e+00,4.022e+01,9.853e-02,4.140e-02
2275,7.277e+02,0.868926,8.516e-05,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2276,7.280e+02,0.872120,8.527e-05,9.194e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2277,7.283e+02,0.875314,8.384e-05,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2278,7.286e+02,0.878508,8.125e-05,9.194e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2279,7.290e+02,0.881702,7.795e-05,9.196e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2280,7.293e+02,0.884896,7.450e-05,9.196e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2281,7.296e+02,0.888090,7.123e-05,9.194e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2282,7.299e+02,0.891284,6.832e-05,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2283,7.302e+02,0.894478,6.585e-05,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2284,7.306e+02,0.897672,6.377e-05,9.193e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2285,7.309e+02,0.900866,6.207e-05,9.194e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2286,7.312e+02,0.904060,6.069e-05,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2287,7.315e+02,0.907254,5.956e-05,9.194e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2288,7.318e+02,0.910448,5.866e-05,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2289,7.322e+02,0.913642,5.793e-05,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2290,7.325e+02,0.916836,5.735e-05,9.194e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2291,7.328e+02,0.920030,5.690e-05,9.193e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2292,7.331e+02,0.923224,5.658e-05,9.192e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2293,7.334e+02,0.926418,5.634e-05,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2294,7.338e+02,0.929613,5.619e-05,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2295,7.341e+02,0.932807,5.613e-05,9.195e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2296,7.344e+02,0.936160,5.613e-05,9.197e+00,8.756e+00,4.023e+01,9.853e-02,4.140e-02
2297,7.347e+02,0.939354,5.621e-05,9.194e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2298,7.350e+02,0.942548,5.634e-05,9.196e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2299,7.354e+02,0.945742,5.654e-05,9.194e+00,8.752e+00,4.023e+01,9.853e-02,4.140e-02
2300,7.357e+02,0.948937,5.678e-05,9.196e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2301,7.360e+02,0.952131,5.707e-05,9.193e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2302,7.363e+02,0.955325,5.740e-05,9.192e+00,8.751e+00,4.022e+01,9.853e-02,4.140e-02
2303,7.366e+02,0.958519,5.774e-05,9.193e+00,8.752e+00,4.023e+01,9.853e-02,4.140e-02
2304,7.370e+02,0.961713,5.815e-05,9.197e+00,8.756e+00,4.023e+01,9.853e-02,4.140e-02
2305,7.373e+02,0.964907,5.858e-05,9.194e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2306,7.376e+02,0.968101,5.904e-05,9.193e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2307,7.379e+02,0.971295,5.952e-05,9.194e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2308,7.382e+02,0.974489,6.001e-05,9.196e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2309,7.386e+02,0.977683,6.052e-05,9.192e+00,8.752e+00,4.023e+01,9.853e-02,4.140e-02
2310,7.389e+02,0.980877,6.104e-05,9.196e+00,8.755e+00,4.023e+01,9.853e-02,4.140e-02
2311,7.392e+02,0.984071,6.159e-05,9.197e+00,8.755e+00,4.023e+01,9.853e-02,4.140e-02
2312,7.395e+02,0.987265,6.213e-05,9.193e+00,8.752e+00,4.022e+01,9.853e-02,4.140e-02
2313,7.398e+02,0.990459,6.269e-05,9.194e+00,8.753e+00,4.022e+01,9.853e-02,4.140e-02
2314,7.402e+02,0.993653,6.325e-05,9.194e+00,8.754e+00,4.022e+01,9.853e-02,4.140e-02
2315,7.405e+02,0.996847,6.382e-05,9.193e+00,8.752e+00,4.023e+01,9.853e-02,4.140e-02
2316,7.408e+02,1.000041,6.439e-05,9.192e+00,8.751e+00,4.023e+01,9.853e-02,4.140e-02
2317,7.411e+02,1.003235,6.497e-05,9.193e+00,8.752e+00,4.023e+01,9.853e-02,4.140e-02
2318,7.414e+02,1.006589,6.555e-05,9.195e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2319,7.418e+02,1.009783,6.613e-05,9.193e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2320,7.421e+02,1.012977,6.671e-05,9.192e+00,8.751e+00,4.023e+01,9.853e-02,4.140e-02
2321,7.424e+02,1.016171,6.730e-05,9.196e+00,8.756e+00,4.024e+01,9.853e-02,4.140e-02
2322,7.427e+02,1.019365,6.789e-05,9.195e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2323,7.430e+02,1.022559,6.848e-05,9.197e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2324,7.434e+02,1.025753,6.906e-05,9.194e+00,8.752e+00,4.024e+01,9.853e-02,4.140e-02
2325,7.437e+02,1.028947,6.964e-05,9.194e+00,8.752e+00,4.024e+01,9.853e-02,4.140e-02
2326,7.440e+02,1.032141,7.022e-05,9.194e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2327,7.443e+02,1.035335,7.078e-05,9.193e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2328,7.446e+02,1.038530,7.133e-05,9.194e+00,8.753e+00,4.023e+01,9.853e-02,4.140e-02
2329,7.450e+02,1.041724,7.186e-05,9.194e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2330,7.453e+02,1.044918,7.237e-05,9.196e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2331,7.456e+02,1.048112,7.286e-05,9.195e+00,8.754e+00,4.023e+01,9.853e-02,4.140e-02
2332,7.459e+02,1.051306,7.329e-05,9.196e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2333,7.462e+02,1.054500,7.367e-05,9.196e+00,8.756e+00,4.024e+01,9.853e-02,4.140e-02
2334,7.466e+02,1.057694,7.399e-05,9.195e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2335,7.469e+02,1.060888,7.421e-05,9.196e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2336,7.472e+02,1.064082,7.434e-05,9.197e+00,8.754e+00,4.025e+01,9.853e-02,4.140e-02
2337,7.475e+02,1.067276,7.435e-05,9.197e+00,8.756e+00,4.025e+01,9.853e-02,4.140e-02
2338,7.478e+02,1.070470,7.423e-05,9.197e+00,8.758e+00,4.025e+01,9.853e-02,4.140e-02
2339,7.482e+02,1.073664,7.399e-05,9.195e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2340,7.485e+02,1.076858,7.360e-05,9.195e+00,8.754e+00,4.024e+01,9.853e-02,4.140e-02
2341,7.488e+02,1.080212,7.307e-05,9.196e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2342,7.491e+02,1.083406,7.245e-05,9.197e+00,8.756e+00,4.024e+01,9.853e-02,4.140e-02
2343,7.494e+02,1.086600,7.172e-05,9.196e+00,8.754e+00,4.024e+01,9.853e-02,4.140e-02
2344,7.498e+02,1.089794,7.093e-05,9.195e+00,8.755e+00,4.024e+01,9.853e-02,4.140e-02
2345,7.501e+02,1.092988,7.010e-05,9.197e+00,8.756e+00,4.025e+01,9.853e-02,4.140e-02
2346,7.504e+02,1.096182,6.925e-05,9.197e+00,8.756e+00,4.025e+01,9.853e-02,4.140e-02
2347,7.507e+02,1.099216,6.814e-05,9.196e+00,8.755e+00,4.025e+01,9.853e-02,4.140e-02
2348,7.510e+02,1.098418,6.040e-05,9.197e+00,8.756e+00,4.026e+01,9.853e-02,4.140e-02
2349,7.514e+02,1.095224,5.258e-05,9.196e+00,8.754e+00,4.026e+01,9.853e-02,4.140e-02
2350,7.517e+02,1.092030,4.630e-05,9.196e+00,8.755e+00,4.026e+01,9.853e-02,4.140e-02
2351,7.520e+02,1.088836,4.112e-05,9.197e+00,8.756e+00,4.026e+01,9.853e-02,4.140e-02
2352,7.523e+02,1.085642,3.677e-05,9.196e+00,8.755e+00,4.026e+01,9.853e-02,4.140e-02
2353,7.526e+02,1.082448,3.308e-05,9.199e+00,8.757e+00,4.026e+01,9.853e-02,4.140e-02
2354,7.530e+02,1.079254,2.990e-05,9.200e+00,8.758e+00,4.026e+01,9.853e-02,4.140e-02
